Country,Year,TemperatureChange
Azerbaijan,2004,1.323
Azerbaijan,2005,0.879
Azerbaijan,2006,1.524
Azerbaijan,2007,0.979
Azerbaijan,2008,0.882
Azerbaijan,2009,0.778
Azerbaijan,2010,2.328
Azerbaijan,2011,0.733
Azerbaijan,2012,1.421
Azerbaijan,2013,1.498
Azerbaijan,2014,1.153
Azerbaijan,2015,1.594
Azerbaijan,2016,1.356
Azerbaijan,2017,1.199
Azerbaijan,2018,2.131
Azerbaijan,2019,1.878
Azerbaijan,2020,1.889
Azerbaijan,2021,1.958
Azerbaijan,2022,2.029
Azerbaijan,2023,2.16
Bahrain,1961,-0.481
Bahrain,1962,0.392
Bahrain,1963,0.633
Bahrain,1964,-0.56
Bahrain,1965,0.237
Bahrain,1966,0.539
Bahrain,1967,-0.352
Bahrain,1968,-0.435
Bahrain,1969,0.579
Bahrain,1970,0.262
Bahrain,1971,-0.232
Bahrain,1972,-0.6
Bahrain,1973,-0.259
Bahrain,1974,-0.24
Bahrain,1975,-0.198
Bahrain,1976,-0.48
Bahrain,1977,0.355
Bahrain,1978,0.123
Bahrain,1979,0.882
Bahrain,1980,0.379
Bahrain,1981,0.435
Bahrain,1982,-0.082
Bahrain,1983,-0.847
Bahrain,1984,0.03
Bahrain,1985,0.483
Bahrain,1986,0.779
Bahrain,1987,0.54
Bahrain,1988,0.619
Bahrain,1989,0.029
Bahrain,1990,0.43
Bahrain,1991,-0.258
Bahrain,1992,-0.581
Bahrain,1993,0.085
Bahrain,1994,0.951
Bahrain,1995,0.198
Bahrain,1996,0.637
Bahrain,1997,0.314
Bahrain,1998,1.368
Bahrain,1999,2.002
Bahrain,2000,1.155
Bahrain,2001,1.263
Bahrain,2002,1.626
Bahrain,2003,1.297
Bahrain,2004,1.42
Bahrain,2005,1.095
Bahrain,2006,1.835
Bahrain,2007,1.041
Bahrain,2008,1.292
Bahrain,2009,1.176
Bahrain,2010,2.224
Bahrain,2011,1.365
Bahrain,2012,1.313
Bahrain,2013,1.435
Bahrain,2014,1.721
Bahrain,2015,2.243
Bahrain,2016,1.655
Bahrain,2017,2.118
Bahrain,2018,2.28
Bahrain,2019,2.127
Bahrain,2020,1.989
Bahrain,2021,2.421
Bahrain,2022,1.971
Bahrain,2023,2.261
Bangladesh,1961,0.128
Bangladesh,1962,-0.296
Bangladesh,1963,-0.115
Bangladesh,1964,0.083
Bangladesh,1965,-0.215
Bangladesh,1966,0.312
Bangladesh,1967,-0.213
Bangladesh,1968,-0.224
Bangladesh,1969,-0.001
Bangladesh,1970,-0.027
Bangladesh,1971,-0.591
Bangladesh,1972,-0.031
Bangladesh,1973,0.169
Bangladesh,1974,-0.14
Bangladesh,1975,-0.092
Bangladesh,1976,-0.095
Bangladesh,1977,-0.264
Bangladesh,1978,-0.208
Bangladesh,1979,0.497
Bangladesh,1980,0.142
Bangladesh,1981,-0.158
Bangladesh,1982,-0.031
Bangladesh,1983,-0.116
Bangladesh,1984,-0.297
Bangladesh,1985,0.075
Bangladesh,1986,0.044
Bangladesh,1987,0.349
Bangladesh,1988,0.357
Bangladesh,1989,0.098
Bangladesh,1990,-0.127
Bangladesh,1991,0.022
Bangladesh,1992,-0.057
Bangladesh,1993,-0.332
Bangladesh,1994,0.268
Bangladesh,1995,0.244
Bangladesh,1996,0.22
Bangladesh,1997,-0.051
Bangladesh,1998,0.628
Bangladesh,1999,0.896
Bangladesh,2000,0.365
Bangladesh,2001,0.445
Bangladesh,2002,0.541
Bangladesh,2003,0.404
Bangladesh,2004,0.441
Bangladesh,2005,0.783
Bangladesh,2006,0.979
Bangladesh,2007,0.426
Bangladesh,2008,0.213
Bangladesh,2009,0.972
Bangladesh,2010,0.89
Bangladesh,2011,0.298
Bangladesh,2012,0.351
Bangladesh,2013,0.336
Bangladesh,2014,0.611
Bangladesh,2015,0.799
Bangladesh,2016,1.336
Bangladesh,2017,1.142
Bangladesh,2018,0.911
Bangladesh,2019,1.151
Bangladesh,2020,0.934
Bangladesh,2021,1.326
Bangladesh,2022,1.24
Bangladesh,2023,1.639
Barbados,1961,0.24
Barbados,1962,0.104
Barbados,1963,0.201
Barbados,1964,-0.019
Barbados,1965,-0.298
Barbados,1966,-0.176
Barbados,1967,-0.287
Barbados,1968,-0.407
Barbados,1969,0.256
Barbados,1970,0.011
Barbados,1971,-0.449
Barbados,1972,-0.295
Barbados,1973,-0.054
Barbados,1974,-0.358
Barbados,1975,-0.591
Barbados,1976,-0.461
Barbados,1977,-0.081
Barbados,1978,0.208
Barbados,1979,-0.009
Barbados,1980,0.502
Barbados,1981,0.266
Barbados,1982,0.102
Barbados,1983,0.223
Barbados,1984,-0.132
Barbados,1985,-0.331
Barbados,1986,-0.242
Barbados,1987,0.452
Barbados,1988,0.292
Barbados,1989,0.096
Barbados,1990,0.243
Barbados,1991,0.299
Barbados,1992,0.201
Barbados,1993,0.252
Barbados,1994,0.239
Barbados,1995,0.518
Barbados,1996,0.433
Barbados,1997,0.342
Barbados,1998,1.148
Barbados,1999,0.525
Barbados,2000,0.358
Barbados,2001,0.554
Barbados,2002,0.772
Barbados,2003,0.877
Barbados,2004,0.748
Barbados,2005,1.19
Barbados,2006,0.894
Barbados,2007,0.724
Barbados,2008,0.361
Barbados,2009,0.473
Barbados,2010,1.19
Barbados,2011,0.698
Barbados,2012,0.495
Barbados,2013,0.831
Barbados,2014,0.473
Barbados,2015,0.923
Barbados,2016,1.208
Barbados,2017,0.842
Barbados,2018,0.552
Barbados,2019,1.011
Barbados,2020,0.844
Barbados,2021,0.859
Barbados,2022,0.648
Barbados,2023,NaN
Belarus,1961,NaN
Belarus,1962,NaN
Belarus,1963,NaN
Belarus,1964,NaN
Belarus,1965,NaN
Belarus,1966,NaN
Belarus,1967,NaN
Belarus,1968,NaN
Belarus,1969,NaN
Belarus,1970,NaN
Belarus,1971,NaN
Belarus,1972,NaN
Belarus,1973,NaN
Belarus,1974,NaN
Belarus,1975,NaN
Belarus,1976,NaN
Belarus,1977,NaN
Belarus,1978,NaN
Belarus,1979,NaN
Belarus,1980,NaN
Belarus,1981,NaN
Belarus,1982,NaN
Belarus,1983,NaN
Belarus,1984,NaN
Belarus,1985,NaN
Belarus,1986,NaN
Belarus,1987,NaN
Belarus,1988,NaN
Belarus,1989,NaN
Belarus,1990,NaN
Belarus,1991,NaN
Belarus,1992,1.259
Belarus,1993,0.013
Belarus,1994,1.129
Belarus,1995,1.488
Belarus,1996,-0.287
Belarus,1997,0.347
Belarus,1998,0.694
Belarus,1999,1.493
Belarus,2000,1.929
Belarus,2001,1.966
Belarus,2002,1.881
Belarus,2003,0.073
Belarus,2004,0.921
Belarus,2005,1.267
Belarus,2006,0.641
Belarus,2007,2.354
Belarus,2008,2.244
Belarus,2009,1.588
Belarus,2010,1.438
Belarus,2011,0.996
Belarus,2012,1.531
Belarus,2013,1.176
Belarus,2014,2.143
Belarus,2015,2.214
Belarus,2016,2.177
Belarus,2017,1.572
Belarus,2018,2.317
Belarus,2019,2.668
Belarus,2020,3.489
Belarus,2021,1.698
Belarus,2022,1.893
Belarus,2023,2.713
Belgium,1961,NaN
Belgium,1962,NaN
Belgium,1963,NaN
Belgium,1964,NaN
Belgium,1965,NaN
Belgium,1966,NaN
Belgium,1967,NaN
Belgium,1968,NaN
Belgium,1969,NaN
Belgium,1970,NaN
Belgium,1971,NaN
Belgium,1972,NaN
Belgium,1973,NaN
Belgium,1974,NaN
Belgium,1975,NaN
Belgium,1976,NaN
Belgium,1977,NaN
Belgium,1978,NaN
Belgium,1979,NaN
Belgium,1980,NaN
Belgium,1981,NaN
Belgium,1982,NaN
Belgium,1983,NaN
Belgium,1984,NaN
Belgium,1985,NaN
Belgium,1986,NaN
Belgium,1987,NaN
Belgium,1988,NaN
Belgium,1989,NaN
Belgium,1990,NaN
Belgium,1991,NaN
Belgium,1992,NaN
Belgium,1993,NaN
Belgium,1994,NaN
Belgium,1995,NaN
Belgium,1996,NaN
Belgium,1997,NaN
Belgium,1998,NaN
Belgium,1999,NaN
Belgium,2000,1.482
Belgium,2001,1.333
Belgium,2002,1.394
Belgium,2003,1.523
Belgium,2004,1.089
Belgium,2005,1.198
Belgium,2006,1.406
Belgium,2007,1.889
Belgium,2008,1.261
Belgium,2009,1.159
Belgium,2010,0.236
Belgium,2011,1.29
Belgium,2012,1.137
Belgium,2013,0.472
Belgium,2014,2.408
Belgium,2015,1.355
Belgium,2016,1.865
Belgium,2017,1.711
Belgium,2018,2.173
Belgium,2019,2.055
Belgium,2020,2.542
Belgium,2021,1.176
Belgium,2022,2.776
Belgium,2023,2.409
Belize,1961,-0.098
Belize,1962,-0.251
Belize,1963,-0.184
Belize,1964,-0.154
Belize,1965,-0.195
Belize,1966,-0.306
Belize,1967,-0.411
Belize,1968,-0.283
Belize,1969,0.19
Belize,1970,-0.245
Belize,1971,-0.182
Belize,1972,0.582
Belize,1973,0.491
Belize,1974,0.198
Belize,1975,0.171
Belize,1976,-0.309
Belize,1977,0.26
Belize,1978,0.141
Belize,1979,0.686
Belize,1980,0.723
Belize,1981,0.087
Belize,1982,0.69
Belize,1983,0.819
Belize,1984,0.312
Belize,1985,0.576
Belize,1986,0.227
Belize,1987,0.477
Belize,1988,0.568
Belize,1989,0.308
Belize,1990,0.46
Belize,1991,0.585
Belize,1992,0.442
Belize,1993,0.576
Belize,1994,0.888
Belize,1995,0.893
Belize,1996,0.359
Belize,1997,1.016
Belize,1998,1.042
Belize,1999,0.392
Belize,2000,0.105
Belize,2001,0.36
Belize,2002,0.652
Belize,2003,0.89
Belize,2004,0.638
Belize,2005,0.777
Belize,2006,0.569
Belize,2007,0.744
Belize,2008,0.469
Belize,2009,0.814
Belize,2010,0.733
Belize,2011,0.612
Belize,2012,0.533
Belize,2013,0.677
Belize,2014,0.698
Belize,2015,1.209
Belize,2016,1.347
Belize,2017,1.24
Belize,2018,0.738
Belize,2019,1.435
Belize,2020,1.582
Belize,2021,1.201
Belize,2022,0.982
Belize,2023,1.813
Benin,1961,-0.161
Benin,1962,-0.267
Benin,1963,0.103
Benin,1964,-0.255
Benin,1965,-0.122
Benin,1966,-0.096
Benin,1967,-0.269
Benin,1968,-0.096
Benin,1969,0.372
Benin,1970,0.374
Benin,1971,-0.125
Benin,1972,0.161
Benin,1973,0.65
Benin,1974,0.076
Benin,1975,-0.264
Benin,1976,-0.174
Benin,1977,0.373
Benin,1978,-0.022
Benin,1979,0.528
Benin,1980,0.459
Benin,1981,0.235
Benin,1982,0.274
Benin,1983,0.611
Benin,1984,0.613
Benin,1985,0.48
Benin,1986,0.38
Benin,1987,1.051
Benin,1988,0.706
Benin,1989,0.027
Benin,1990,0.658
Benin,1991,0.377
Benin,1992,0.043
Benin,1993,0.588
Benin,1994,0.491
Benin,1995,0.471
Benin,1996,0.805
Benin,1997,0.612
Benin,1998,1.109
Benin,1999,0.666
Benin,2000,0.494
Benin,2001,0.567
Benin,2002,0.762
Benin,2003,1.008
Benin,2004,0.783
Benin,2005,1.177
Benin,2006,1.108
Benin,2007,0.868
Benin,2008,0.702
Benin,2009,1.008
Benin,2010,1.283
Benin,2011,0.998
Benin,2012,0.643
Benin,2013,0.919
Benin,2014,0.995
Benin,2015,1.187
Benin,2016,1.138
Benin,2017,1.288
Benin,2018,1.169
Benin,2019,1.255
Benin,2020,1.148
Benin,2021,1.611
Benin,2022,0.972
Benin,2023,1.466
Bhutan,1961,0.203
Bhutan,1962,-0.3
Bhutan,1963,-0.23
Bhutan,1964,0.05
Bhutan,1965,-0.583
Bhutan,1966,0.135
Bhutan,1967,-0.38
Bhutan,1968,-0.484
Bhutan,1969,0.086
Bhutan,1970,-0.056
Bhutan,1971,-0.262
Bhutan,1972,-0.051
Bhutan,1973,0.303
Bhutan,1974,0.146
Bhutan,1975,0.108
Bhutan,1976,-0.043
Bhutan,1977,-0.053
Bhutan,1978,-0.232
Bhutan,1979,0.388
Bhutan,1980,0.074
Bhutan,1981,0.199
Bhutan,1982,-0.12
Bhutan,1983,-0.283
Bhutan,1984,0.02
Bhutan,1985,0.217
Bhutan,1986,-0.071
Bhutan,1987,0.206
Bhutan,1988,0.52
Bhutan,1989,0.187
Bhutan,1990,-0.144
Bhutan,1991,0.059
Bhutan,1992,-0.262
Bhutan,1993,-0.318
Bhutan,1994,0.204
Bhutan,1995,0.382
Bhutan,1996,0.175
Bhutan,1997,-0.401
Bhutan,1998,0.721
Bhutan,1999,0.917
Bhutan,2000,0.084
Bhutan,2001,0.591
Bhutan,2002,0.413
Bhutan,2003,0.444
Bhutan,2004,0.413
Bhutan,2005,0.715
Bhutan,2006,0.933
Bhutan,2007,0.954
Bhutan,2008,0.52
Bhutan,2009,1.362
Bhutan,2010,1.159
Bhutan,2011,0.495
Bhutan,2012,0.448
Bhutan,2013,0.687
Bhutan,2014,0.765
Bhutan,2015,0.905
Bhutan,2016,1.338
Bhutan,2017,1.325
Bhutan,2018,1.221
Bhutan,2019,1.136
Bhutan,2020,1.035
Bhutan,2021,1.648
Bhutan,2022,1.456
Bhutan,2023,1.751
Bolivia,1961,0.251
Bolivia,1962,0.093
Bolivia,1963,0.437
Bolivia,1964,-0.151
Bolivia,1965,0.273
Bolivia,1966,-0.042
Bolivia,1967,0.38
Bolivia,1968,-0.04
Bolivia,1969,0.504
Bolivia,1970,0.234
Bolivia,1971,-0.546
Bolivia,1972,0.136
Bolivia,1973,0.068
Bolivia,1974,-0.232
Bolivia,1975,-0.085
Bolivia,1976,-0.21
Bolivia,1977,0.301
Bolivia,1978,0.355
Bolivia,1979,0.203
Bolivia,1980,0.271
Bolivia,1981,0.23
Bolivia,1982,0.261
Bolivia,1983,0.464
Bolivia,1984,0.274
Bolivia,1985,0.362
Bolivia,1986,0.495
Bolivia,1987,0.694
Bolivia,1988,0.274
Bolivia,1989,0.082
Bolivia,1990,0.099
Bolivia,1991,0.536
Bolivia,1992,0.027
Bolivia,1993,0.381
Bolivia,1994,0.821
Bolivia,1995,0.718
Bolivia,1996,0.283
Bolivia,1997,0.863
Bolivia,1998,0.907
Bolivia,1999,0.305
Bolivia,2000,0.353
Bolivia,2001,0.633
Bolivia,2002,0.959
Bolivia,2003,0.719
Bolivia,2004,0.851
Bolivia,2005,0.79
Bolivia,2006,0.914
Bolivia,2007,0.569
Bolivia,2008,0.445
Bolivia,2009,0.759
Bolivia,2010,0.79
Bolivia,2011,1.207
Bolivia,2012,0.908
Bolivia,2013,0.662
Bolivia,2014,1.077
Bolivia,2015,1.449
Bolivia,2016,0.808
Bolivia,2017,1.042
Bolivia,2018,0.614
Bolivia,2019,0.985
Bolivia,2020,1.276
Bolivia,2021,0.731
Bolivia,2022,0.667
Bolivia,2023,2.202
Bosnia and Herzegovina,1961,NaN
Bosnia and Herzegovina,1962,NaN
Bosnia and Herzegovina,1963,NaN
Bosnia and Herzegovina,1964,NaN
Bosnia and Herzegovina,1965,NaN
Bosnia and Herzegovina,1966,NaN
Bosnia and Herzegovina,1967,NaN
Bosnia and Herzegovina,1968,NaN
Bosnia and Herzegovina,1969,NaN
Bosnia and Herzegovina,1970,NaN
Bosnia and Herzegovina,1971,NaN
Bosnia and Herzegovina,1972,NaN
Bosnia and Herzegovina,1973,NaN
Bosnia and Herzegovina,1974,NaN
Bosnia and Herzegovina,1975,NaN
Bosnia and Herzegovina,1976,NaN
Bosnia and Herzegovina,1977,NaN
Bosnia and Herzegovina,1978,NaN
Bosnia and Herzegovina,1979,NaN
Bosnia and Herzegovina,1980,NaN
Bosnia and Herzegovina,1981,NaN
Bosnia and Herzegovina,1982,NaN
Bosnia and Herzegovina,1983,NaN
Bosnia and Herzegovina,1984,NaN
Bosnia and Herzegovina,1985,NaN
Bosnia and Herzegovina,1986,NaN
Bosnia and Herzegovina,1987,NaN
Bosnia and Herzegovina,1988,NaN
Bosnia and Herzegovina,1989,NaN
Bosnia and Herzegovina,1990,NaN
Bosnia and Herzegovina,1991,NaN
Bosnia and Herzegovina,1992,0.688
Bosnia and Herzegovina,1993,0.28
Bosnia and Herzegovina,1994,1.715
Bosnia and Herzegovina,1995,0.318
Bosnia and Herzegovina,1996,-0.008
Bosnia and Herzegovina,1997,0.145
Bosnia and Herzegovina,1998,1.101
Bosnia and Herzegovina,1999,0.655
Bosnia and Herzegovina,2000,1.57
Bosnia and Herzegovina,2001,1.579
Bosnia and Herzegovina,2002,1.196
Bosnia and Herzegovina,2003,1.151
Bosnia and Herzegovina,2004,0.644
Bosnia and Herzegovina,2005,0.187
Bosnia and Herzegovina,2006,0.654
Bosnia and Herzegovina,2007,1.933
Bosnia and Herzegovina,2008,1.447
Bosnia and Herzegovina,2009,1.457
Bosnia and Herzegovina,2010,1.031
Bosnia and Herzegovina,2011,1.193
Bosnia and Herzegovina,2012,1.827
Bosnia and Herzegovina,2013,1.393
Bosnia and Herzegovina,2014,1.896
Bosnia and Herzegovina,2015,1.885
Bosnia and Herzegovina,2016,1.738
Bosnia and Herzegovina,2017,1.478
Bosnia and Herzegovina,2018,2.331
Bosnia and Herzegovina,2019,2.04
Bosnia and Herzegovina,2020,1.928
Bosnia and Herzegovina,2021,1.639
Bosnia and Herzegovina,2022,2.152
Bosnia and Herzegovina,2023,2.551
Botswana,1961,0.105
Botswana,1962,0.22
Botswana,1963,-0.505
Botswana,1964,-0.079
Botswana,1965,0.076
Botswana,1966,0.424
Botswana,1967,-0.463
Botswana,1968,-0.184
Botswana,1969,0.208
Botswana,1970,0.638
Botswana,1971,-0.091
Botswana,1972,-0.444
Botswana,1973,0.645
Botswana,1974,-0.724
Botswana,1975,-0.215
Botswana,1976,-0.696
Botswana,1977,0.31
Botswana,1978,-0.036
Botswana,1979,0.566
Botswana,1980,0.001
Botswana,1981,-0.372
Botswana,1982,0.406
Botswana,1983,1.075
Botswana,1984,0.528
Botswana,1985,0.39
Botswana,1986,0.439
Botswana,1987,1.429
Botswana,1988,0.497
Botswana,1989,-0.075
Botswana,1990,0.987
Botswana,1991,0.198
Botswana,1992,1.07
Botswana,1993,0.74
Botswana,1994,0.049
Botswana,1995,1.443
Botswana,1996,-0.004
Botswana,1997,0.242
Botswana,1998,1.189
Botswana,1999,0.876
Botswana,2000,-0.374
Botswana,2001,0.181
Botswana,2002,0.778
Botswana,2003,1.124
Botswana,2004,0.213
Botswana,2005,1.354
Botswana,2006,-0.166
Botswana,2007,0.677
Botswana,2008,0.607
Botswana,2009,0.164
Botswana,2010,1.395
Botswana,2011,0.486
Botswana,2012,0.988
Botswana,2013,1.277
Botswana,2014,0.416
Botswana,2015,1.935
Botswana,2016,1.927
Botswana,2017,0.443
Botswana,2018,1.129
Botswana,2019,1.99
Botswana,2020,0.919
Botswana,2021,0.042
Botswana,2022,-0.698
Botswana,2023,0.731
Brazil,1961,0.164
Brazil,1962,-0.201
Brazil,1963,0.159
Brazil,1964,-0.238
Brazil,1965,-0.09
Brazil,1966,0.026
Brazil,1967,0.046
Brazil,1968,-0.408
Brazil,1969,0.319
Brazil,1970,0.116
Brazil,1971,-0.151
Brazil,1972,0.087
Brazil,1973,0.41
Brazil,1974,-0.193
Brazil,1975,-0.148
Brazil,1976,-0.192
Brazil,1977,0.256
Brazil,1978,0.025
Brazil,1979,-0.014
Brazil,1980,0.299
Brazil,1981,0.182
Brazil,1982,0.269
Brazil,1983,0.473
Brazil,1984,0.299
Brazil,1985,0.112
Brazil,1986,0.299
Brazil,1987,0.721
Brazil,1988,0.48
Brazil,1989,0.166
Brazil,1990,0.48
Brazil,1991,0.492
Brazil,1992,0.435
Brazil,1993,0.525
Brazil,1994,0.623
Brazil,1995,0.808
Brazil,1996,0.53
Brazil,1997,0.738
Brazil,1998,1.267
Brazil,1999,0.566
Brazil,2000,0.538
Brazil,2001,0.802
Brazil,2002,1.082
Brazil,2003,0.983
Brazil,2004,0.824
Brazil,2005,1.158
Brazil,2006,0.831
Brazil,2007,0.981
Brazil,2008,0.731
Brazil,2009,0.946
Brazil,2010,1.134
Brazil,2011,0.833
Brazil,2012,1.067
Brazil,2013,0.963
Brazil,2014,1.205
Brazil,2015,1.61
Brazil,2016,1.544
Brazil,2017,1.432
Brazil,2018,1.179
Brazil,2019,1.54
Brazil,2020,1.452
Brazil,2021,1.149
Brazil,2022,0.997
Brazil,2023,1.648
British Virgin Islands,1961,0.051
British Virgin Islands,1962,0.011
British Virgin Islands,1963,0.301
British Virgin Islands,1964,0.06
British Virgin Islands,1965,-0.193
British Virgin Islands,1966,0.236
British Virgin Islands,1967,NaN
British Virgin Islands,1968,NaN
British Virgin Islands,1969,NaN
British Virgin Islands,1970,NaN
British Virgin Islands,1971,NaN
British Virgin Islands,1972,NaN
British Virgin Islands,1973,NaN
British Virgin Islands,1974,NaN
British Virgin Islands,1975,NaN
British Virgin Islands,1976,NaN
British Virgin Islands,1977,NaN
British Virgin Islands,1978,NaN
British Virgin Islands,1979,NaN
British Virgin Islands,1980,NaN
British Virgin Islands,1981,NaN
British Virgin Islands,1982,NaN
British Virgin Islands,1983,NaN
British Virgin Islands,1984,NaN
British Virgin Islands,1985,NaN
British Virgin Islands,1986,NaN
British Virgin Islands,1987,NaN
British Virgin Islands,1988,NaN
British Virgin Islands,1989,NaN
British Virgin Islands,1990,NaN
British Virgin Islands,1991,NaN
British Virgin Islands,1992,NaN
British Virgin Islands,1993,NaN
British Virgin Islands,1994,NaN
British Virgin Islands,1995,NaN
British Virgin Islands,1996,NaN
British Virgin Islands,1997,NaN
British Virgin Islands,1998,NaN
British Virgin Islands,1999,NaN
British Virgin Islands,2000,NaN
British Virgin Islands,2001,NaN
British Virgin Islands,2002,NaN
British Virgin Islands,2003,NaN
British Virgin Islands,2004,NaN
British Virgin Islands,2005,NaN
British Virgin Islands,2006,NaN
British Virgin Islands,2007,NaN
British Virgin Islands,2008,NaN
British Virgin Islands,2009,NaN
British Virgin Islands,2010,NaN
British Virgin Islands,2011,NaN
British Virgin Islands,2012,NaN
British Virgin Islands,2013,NaN
British Virgin Islands,2014,NaN
British Virgin Islands,2015,NaN
British Virgin Islands,2016,NaN
British Virgin Islands,2017,NaN
British Virgin Islands,2018,NaN
British Virgin Islands,2019,NaN
British Virgin Islands,2020,NaN
British Virgin Islands,2021,NaN
British Virgin Islands,2022,NaN
British Virgin Islands,2023,NaN
Brunei,1961,NaN
Brunei,1962,NaN
Brunei,1963,NaN
Brunei,1964,NaN
Brunei,1965,NaN
Brunei,1966,NaN
Brunei,1967,NaN
Brunei,1968,NaN
Brunei,1969,NaN
Brunei,1970,NaN
Brunei,1971,NaN
Brunei,1972,NaN
Brunei,1973,NaN
Brunei,1974,NaN
Brunei,1975,NaN
Brunei,1976,NaN
Brunei,1977,NaN
Brunei,1978,NaN
Brunei,1979,NaN
Brunei,1980,NaN
Brunei,1981,NaN
Brunei,1982,NaN
Brunei,1983,NaN
Brunei,1984,NaN
Brunei,1985,NaN
Brunei,1986,NaN
Brunei,1987,NaN
Brunei,1988,NaN
Brunei,1989,NaN
Brunei,1990,NaN
Brunei,1991,NaN
Brunei,1992,NaN
Brunei,1993,NaN
Brunei,1994,NaN
Brunei,1995,NaN
Brunei,1996,NaN
Brunei,1997,NaN
Brunei,1998,NaN
Brunei,1999,NaN
Brunei,2000,NaN
Brunei,2001,NaN
Brunei,2002,NaN
Brunei,2003,NaN
Brunei,2004,NaN
Brunei,2005,NaN
Brunei,2006,NaN
Brunei,2007,NaN
Brunei,2008,NaN
Brunei,2009,NaN
Brunei,2010,NaN
Brunei,2011,NaN
Brunei,2012,NaN
Brunei,2013,NaN
Brunei,2014,NaN
Brunei,2015,NaN
Brunei,2016,NaN
Brunei,2017,NaN
Brunei,2018,NaN
Brunei,2019,NaN
Brunei,2020,NaN
Brunei,2021,NaN
Brunei,2022,NaN
Brunei,2023,NaN
Brunei,1961,NaN
Brunei,1962,NaN
Brunei,1963,NaN
Brunei,1964,NaN
Brunei,1965,NaN
Brunei,1966,NaN
Brunei,1967,NaN
Brunei,1968,NaN
Brunei,1969,NaN
Brunei,1970,NaN
Brunei,1971,NaN
Brunei,1972,NaN
Brunei,1973,NaN
Brunei,1974,NaN
Brunei,1975,NaN
Brunei,1976,NaN
Brunei,1977,NaN
Brunei,1978,NaN
Brunei,1979,NaN
Brunei,1980,NaN
Brunei,1981,NaN
Brunei,1982,NaN
Brunei,1983,NaN
Brunei,1984,NaN
Brunei,1985,NaN
Brunei,1986,NaN
Brunei,1987,NaN
Brunei,1988,NaN
Brunei,1989,NaN
Brunei,1990,NaN
Brunei,1991,NaN
Brunei,1992,NaN
Brunei,1993,NaN
Brunei,1994,NaN
Brunei,1995,NaN
Brunei,1996,NaN
Brunei,1997,NaN
Brunei,1998,NaN
Brunei,1999,NaN
Brunei,2000,NaN
Brunei,2001,NaN
Brunei,2002,NaN
Brunei,2003,NaN
Brunei,2004,NaN
Brunei,2005,NaN
Brunei,2006,NaN
Brunei,2007,NaN
Brunei,2008,NaN
Brunei,2009,NaN
Brunei,2010,NaN
Brunei,2011,NaN
Brunei,2012,NaN
Brunei,2013,NaN
Brunei,2014,NaN
Brunei,2015,NaN
Brunei,2016,NaN
Brunei,2017,NaN
Brunei,2018,NaN
Brunei,2019,NaN
Brunei,2020,NaN
Brunei,2021,NaN
Brunei,2022,NaN
Brunei,2023,NaN
Brunei Darussalam,1961,0.029
Brunei Darussalam,1962,-0.033
Brunei Darussalam,1963,-0.147
Brunei Darussalam,1964,0.083
Brunei Darussalam,1965,-0.239
Brunei Darussalam,1966,0.191
Brunei Darussalam,1967,-0.072
Brunei Darussalam,1968,-0.142
Brunei Darussalam,1969,0.276
Brunei Darussalam,1970,0.149
Brunei Darussalam,1971,-0.224
Brunei Darussalam,1972,0.034
Brunei Darussalam,1973,0.277
Brunei Darussalam,1974,-0.098
Brunei Darussalam,1975,0.153
